244,367
1553,2330
434,651
232,349
187,280
631,946
1347,2021
291,436
414,621
852,1278
1137,1706
170,255
98,147
280,421
124,187
458,687
52,78
285,428
201,302
361,542
530,795
724,1087
693,1039
336,504
141,212
1044,1566
1200,1800
837,1256
276,414
357,536
153,230
357,536
530,795
93,140
919,1378
878,1317
81,122
100,151
100,151
470,706
619,928
230,345
307,460
260,390
141,211
142,213
331,496
1017,1526
1761,2642
127,190
1080,1621
124,187
1193,1790
100,151
349,524
734,1101
136,205
184,277
380,571
1178,1767
751,1126
398,597
702,1053
1941,2911
1302,1953
1100,1650
548,822
656,984
513,770
252,378
86,129
456,684
316,475
1272,1908
160,241
451,676
218,327
811,1216
787,1180
132,198
180,270
415,622
1250,1875
265,397
744,1116
509,764
103,154
1108,1663
456,684
96,144
114,172
1039,1559
621,932
193,290
203,304
554,831
316,475
256,385
492,738
446,669
270,406
408,612
1200,1800
672,1009
859,1288
122,183
148,223
110,165
890,1335
140,210
466,700
1008,1512
88,133
600,900
1377,2066
163,244
268,403
285,428
276,414
314,471
242,363
167,250
159,239
64,97
167,251
113,169
77,116
412,619
559,839
180,271
158,238
1050,1575
283,424
483,725
112,169
100,151
96,144
1282,1923
909,1363
1255,1882
222,333
571,856
208,312
720,1080
696,1044
986,1479
662,993
93,140
120,180
1434,2152
112,169
276,414
1536,2305
232,349
1572,2359
172,259
391,586
669,1004
926,1389
153,230
1150,1725
1304,1956
157,236
590,885
231,347
808,1213
249,374
391,586
376,565
124,187
554,831
175,262
223,334
458,687
247,370
314,471
537,806
144,216
520,781
80,120
326,489
408,612
132,198
156,234
649,974
237,356
141,211
1168,1752
319,478
120,180
760,1141
897,1346
93,140
976,1465
285,427
117,176
576,864
520,781
115,172
79,118
1265,1898
684,1026
460,691
717,1076
110,166
1420,2131
124,187
1475,2212
199,298
104,156
777,1166
1130,1695
595,892
969,1454
631,946
1243,1864
146,219
1032,1548
117,176
427,641
112,169
818,1227
422,633
933,1400
837,1256
1274,1911
142,213
1216,1824
259,388
763,1144
671,1006
655,982
598,897
935,1403
1155,1733
1245,1868
328,492
1137,1705
93,140
612,918
290,435
199,298
165,248
333,500
420,630
775,1162
1123,1684
148,223
372,558
98,147
165,248
180,270
177,266
177,266
1308,1962
640,961
465,698
340,511
407,610
1036,1555
1195,1792
1017,1526
1142,1713
1113,1670
412,619
273,409
120,180
520,781
703,1055
542,813
522,784
727,1090
139,208
162,244
957,1435
172,259
844,1266
379,568
477,716
1443,2165
1128,1692
93,140
319,478
379,568
477,716
676,1015
170,255
792,1188
158,237
1135,1702
153,230
984,1476
213,320
98,147
246,369
463,694
496,745
506,759
675,1012
1092,1638
511,766
1212,1818
874,1312
597,896
535,802
170,255
343,514
136,205
508,763
108,162
108,162
189,284
314,471
1154,1731
1023,1535
222,333
249,374
549,824
1041,1562
763,1144
829,1243
410,615
139,208
945,1418
1118,1677
271,406
1202,1803
413,617
133,199
124,187
1057,1585
938,1407
569,854
916,1374
379,568
942,1413
1228,1843
292,438
288,432
329,493
564,846
835,1252
688,1033
163,244
213,320
1087,1630
407,611
93,140
1425,2138
825,1238
1147,1720
1393,2090
232,348
213,320
316,475
540,810
1128,1692
1232,1848
547,820
1099,1649
582,878
1224,1836
684,1026
595,893
386,579
369,554
571,857
110,165
1281,1922
252,378
280,421
273,410
129,194
268,403
112,169
513,770
889,1334
1389,2083
870,1305
411,617
842,1263
751,1127
874,1311
729,1094
349,524
876,1314
117,176
722,1083
340,511
448,673
520,781
1020,1530
715,1073
835,1252
686,1029
1072,1609
611,917
1101,1652
302,453
422,633
151,227
823,1234
278,417
265,398
696,1044
991,1486
1113,1670
242,363
92,138
144,216
307,460
470,705
213,320
122,183
819,1228
345,518
1011,1516
1050,1575
1156,1735
88,133
424,637
360,540
448,673
151,226
261,392
179,269
384,576
420,630
235,352
716,1074
751,1126
239,359
124,187
616,925
91,136
1028,1542
1100,1650
163,244
168,252
362,543
93,140
928,1393
374,561
1276,1915
482,723
669,1004
163,244
600,901
779,1169
376,565
792,1188
406,609
475,712
237,356
585,878
847,1270
650,975
506,759
604,907
508,763
802,1204
642,963
191,287
560,840
156,234
619,928
371,557
422,633
63,89
768,1152
671,1007
872,1308
885,1328
177,266
566,849
363,544
507,761
560,841
550,826
391,587
312,468
1621,2431
808,1213
600,900
172,259
144,216
326,489
345,518
374,561
292,439
420,630
259,388
513,770
1401,2102
103,154
1180,1771
154,231
153,229
566,849
136,205
271,406
1305,1957
940,1411
1068,1602
307,461
861,1292
1079,1619
1330,1995
271,406
290,435
938,1407
915,1372
924,1386
132,198
427,641
295,442
396,594
91,136
103,154
171,256
1008,1513
259,388
338,507
645,968
322,483
292,439
743,1115
103,155
307,460
775,1162
208,313
671,1007
1010,1515
1276,1915
41,61
1173,1760
142,213
1300,1951
959,1438
452,678
638,957
549,824
496,745
365,548
500,750
108,162
115,172
348,522
131,196
105,158
650,975
686,1030
388,583
422,633
105,158
1268,1903
213,320
98,147
446,669
591,886
961,1437
182,273
96,144
227,340
957,1436
127,190
141,212
1039,1558
100,151
1106,1659
182,273
216,324
993,1490
298,447
117,176
655,982
818,1227
1084,1627
108,162
729,1094
201,302
177,266
196,294
231,347
864,1296
931,1396
631,946
681,1022
225,338
211,316
1099,1648
960,1441
252,378
799,1198
343,514
1000,1501
319,478
153,230
890,1335
160,241
156,234
477,716
1055,1583
782,1173
578,867
276,414
133,200
400,601
868,1303
124,187
247,370
360,540
170,255
559,838
877,1315
254,381
249,374
177,266
159,239
860,1290
268,402
327,490
158,237
252,378
259,388
169,253
350,525
205,307
616,925
1149,1724
597,896
1168,1753
176,264
1041,1562
972,1458
132,198
619,928
544,817
134,201
703,1054
300,450
789,1184
506,759
148,223
475,712
86,129
172,259
242,363
788,1183
124,187
196,295
626,939
316,475
514,771
207,311
620,931
1152,1729
865,1298
266,399
187,280
204,306
587,881
571,856
1126,1689
746,1119
1126,1690
625,938
81,122
144,216
803,1204
261,392
172,259
575,863
124,187
230,345
223,334
194,291
233,350
420,630
218,327
719,1078
792,1188
427,640
808,1213
829,1244
1711,2566
745,1117
549,824
810,1215
129,194
576,864
177,266
1137,1706
470,706
179,269
172,259
643,964
693,1040
355,532
219,329
117,176
105,158
1068,1603
208,313
307,460
170,255
1569,2354
434,651
160,241
1484,2227
792,1188
1456,2185
648,972
232,349
756,1134
1171,1756
241,362
189,283
162,239
225,338
477,716
228,342
672,1008
529,793
96,144
124,187
847,1270
1370,2055
153,230
482,723
888,1332
196,294
391,586
1262,1893
1512,2268
686,1029
305,458
144,216
109,163
727,1090
789,1183
1017,1526
98,147
645,968
803,1205
480,720
93,140
151,226
153,230
801,1202
285,428
400,601
513,770
120,180
254,381
135,203
132,198
345,518
360,540
578,867
153,230
136,205
132,198
141,212
535,803
559,838
115,172
441,662
748,1123
725,1088
302,453
144,216
527,790
156,234
168,252
758,1137
324,486
381,572
400,601
266,399
333,500
1258,1887
182,273
168,252
602,903
209,314
192,288
182,273
420,630
434,651
762,1144
301,451
127,190
669,1004
175,262
220,331
110,165
1317,1975
652,979
537,806
943,1414
609,914
172,259
218,327
192,288
691,1036
1016,1525
182,273
288,432
396,594
443,664
180,270
148,223
235,352
304,457
480,720
379,568
405,608
175,262
398,597
460,690
367,550
427,640
175,262
171,257
386,579
432,648
139,208
187,280
288,432
180,270
319,478
124,187
112,169
808,1213
1312,1969
526,783
280,421
456,684
484,727
597,896
259,388
451,676
271,406
856,1285
254,381
429,644
369,554
696,1044
93,140
1118,1677
235,352
1089,1634
781,1172
852,1279
557,835
319,479
487,730
172,259
354,531
669,1004
364,547
710,1065
98,147
1955,2933
636,954
148,223
244,367
117,176
51,77
408,612
225,338
545,818
81,122
209,314
273,410
103,154
1050,1575
256,385
905,1358
163,245
962,1443
629,944
225,338
208,313
782,1173
300,450
252,378
1236,1855
218,327
254,381
194,291
527,790
523,784
319,478
708,1062
429,644
1396,2095
922,1384
208,313
218,327
1286,1929
360,540
592,889
372,558
302,453
801,1202
964,1447
194,292
950,1426
679,1019
361,542
417,626
112,169
827,1241
379,568
975,1462
597,896
88,133
100,151
172,259
155,233
727,1090
95,143
1492,2238
117,176
163,244
103,154
367,550
228,342
470,705
1152,1728
88,133
782,1173
669,1004
362,543
314,471
293,439
239,359
398,597
573,860
207,310
343,514
297,446
679,1018
353,530
1333,2000
155,233
156,234
182,273
1396,2095
374,561
184,277
132,198
1075,1612
662,993
372,558
249,374
454,681
218,327
244,366
160,241
158,237
180,270
151,226
192,288
672,1009
299,449
477,716
684,1026
139,208
240,360
132,198
103,154
74,112
283,424
888,1332
463,694
513,770
372,558
376,565
304,457
168,252
148,223
136,205
153,230
638,957
199,298
1156,1735
631,946
847,1270
328,493
403,604
283,424
448,673
380,570
967,1450
144,216
606,909
477,716
432,648
648,972
348,522
297,446
1349,2023
528,792
626,940
1086,1629
537,806
165,248
249,374
1545,2318
738,1108
345,518
350,525
658,987
194,291
618,927
520,780
105,157
171,257
393,590
349,524
1066,1599
592,888
1015,1522
686,1029
266,399
257,386
108,162
276,414
206,309
460,691
266,399
418,628
124,187
292,439
1192,1789
192,288
988,1483
835,1252
319,478
153,230
604,907
693,1040
259,388
122,183
117,176
120,180
600,900
521,782
576,864
520,781
509,763
340,511
1202,1803
1272,1908
923,1384
1272,1908
849,1274
1255,1882
1092,1638
1087,1630
1010,1515
1274,1911
1000,1501
1197,1796
1220,1830
1171,1756
976,1465
840,1260
794,1191
1207,1810
1171,1756
1120,1681
1106,1659
607,911
647,970
1075,1612
924,1386
765,1148
405,608
276,414
266,399
273,410
1233,1850
448,673
1206,1809
213,320
400,601
93,140
542,814
429,644
88,133
642,963
273,410
460,691
720,1080
612,918
849,1274
1711,2567
420,630
893,1340
175,262
475,712
98,147
381,572
722,1083
184,277
1401,2102
1401,2102
606,909
132,198
168,252
117,176
98,147
261,392
871,1306
396,594
314,471
124,187
159,238
1239,1859
706,1059
696,1044
531,796
98,147
386,579
501,752
93,140
333,500
132,198
276,414
532,799
331,496
313,470
367,550
325,487
163,244
758,1137
1044,1566
321,482
648,972
285,428
564,846
290,436
1053,1580
969,1454
1714,2572
170,255
796,1194
541,812
518,777
414,621
596,895
1311,1966
496,745
233,349
660,990
261,392
328,492
414,621
180,270
561,842
1051,1576
427,640
739,1108
165,248
900,1351
672,1008
283,424
199,298
571,857
352,529
508,762
93,140
256,385
146,219
146,220
883,1324
98,147
800,1200
261,392
274,412
134,201
254,381
496,745
261,392
823,1234
126,190
782,1173
211,316
122,183
283,425
516,774
684,1026
278,417
336,504
100,151
188,283
117,176
47,71
646,969
91,136
384,576
398,597
144,217
931,1396
376,565
468,702
324,486
1013,1520
799,1198
120,180
362,543
946,1419
144,216
264,396
271,406
114,171
99,149
285,428
279,419
713,1069
733,1099
678,1017
439,658
163,244
744,1116
513,769
245,367
163,242
248,373
168,252
192,288
357,536
799,1198
424,637
561,842
158,237
424,637
429,644
782,1173
164,246
1038,1557
328,493
530,795
451,676
336,504
201,302
171,257
132,198
134,201
619,928
811,1216
436,655
909,1364
82,124
89,134
154,231
148,223
371,557
264,395
847,1270
1003,1504
316,475
423,634
127,190
1303,1954
254,381
216,324
139,208
156,234
650,975
636,954
111,164
967,1450
274,411
475,712
741,1112
626,939
793,1189
194,291
974,1461
199,298
535,802
878,1318
156,234
165,248
110,166
115,172
1026,1539
283,424
88,133
90,135
835,1253
892,1339
218,327
462,694
1015,1523
432,648
271,406
156,234
724,1087
694,1041
117,176
1096,1645
1168,1753
139,208
396,594
212,318
89,134
223,334
900,1350
367,550
971,1456
499,748
367,550
144,216
847,1270
369,554
432,648
410,615
1236,1854
511,766
692,1038
632,948
163,244
314,471
812,1218
513,770
309,464
437,656
1670,2505
384,576
357,536
1017,1526
363,545
81,122
123,184
43,64
84,126
129,194
405,608
230,346
208,313
1404,2106
686,1029
160,241
1044,1566
465,698
218,327
403,605
134,201
444,666
160,241
91,136
343,514
569,854
782,1173
283,424
513,770
242,363
333,500
220,331
957,1436
272,409
218,327
441,662
213,320
306,459
312,468
215,323
158,237
93,140
146,219
168,252
187,280
345,518
345,517
201,301
249,374
776,1165
201,302
652,979
180,270
103,154
489,734
263,394
249,374
170,255
192,288
633,950
470,705
657,986
686,1029
91,136
192,289
418,628
564,846
97,146
367,550
570,856
840,1260
170,255
554,831
388,583
1516,2275
1036,1555
136,205
103,155
778,1167
496,744
158,237
241,362
1267,1895
530,795
873,1310
817,1225
250,375
357,536
247,371
42,63
462,693
807,1211
1158,1738
1238,1857
175,262
557,833
1115,1673
768,1152
271,407
112,169
249,374
322,483
187,281
204,306
160,241
545,817
108,163
136,205
871,1306
327,491
814,1222
861,1292
532,798
945,1418
1075,1612
535,802
490,736
1572,2359
476,715
494,741
107,161
117,176
706,1059
163,244
153,230
259,388
1214,1821
945,1418
637,955
962,1443
856,1285
101,152
141,212
74,112
244,367
350,525
158,237
1440,2160
683,1024
295,442
148,223
1040,1560
246,370
1015,1522
105,158
728,1093
250,375
379,568
108,162
211,317
583,874
333,500
420,630
96,144
117,176
597,896
1202,1803
614,921
856,1285
115,172
388,583
966,1449
98,147
115,172
547,820
984,1476
232,349
607,910
247,371
91,136
86,129
565,848
134,201
832,1249
372,558
1330,1996
525,787
480,720
132,198
324,486
187,280
91,136
900,1350
1056,1584
254,381
273,410
340,511
105,158
91,136
1290,1935
1352,2028
127,190
439,658
314,471
290,435
328,493
400,601
194,292
98,147
792,1188
132,198
199,298
966,1449
672,1008
464,696
206,309
1077,1616
1125,1688
596,895
765,1148
604,907
324,486
117,176
295,442
854,1281
643,964
484,727
492,738
124,187
199,298
146,219
964,1447
206,309
493,740
105,158
482,723
674,1011
746,1119
676,1015
1313,1970
93,140
153,230
703,1055
422,633
835,1252
393,590
1490,2236
482,723
562,843
417,626
256,385
1224,1836
413,620
916,1375
868,1303
374,561
985,1478
382,574
317,476
547,820
816,1224
189,284
796,1195
485,728
33,49
338,507
172,259
310,465
293,440
120,180
206,309
206,309
475,712
288,432
102,153
376,565
720,1080
1327,1991
825,1238
86,129
101,152
79,118
82,123
199,298
436,655
506,759
429,644
825,1238
237,356
86,129
456,684
551,827
285,428
792,1188
662,993
444,666
132,198
471,707
257,386
405,608
120,181
616,925
196,294
163,244
1747,2621
674,1011
252,378
396,594
559,838
189,284
201,302
436,654
804,1206
144,216
902,1353
122,183
856,1285
386,579
182,273
429,644
249,374
384,576
256,385
602,903
331,496
151,226
63,94
652,979
1202,1803
88,132
333,500
323,485
225,338
354,531
201,302
768,1152
1275,1913
613,920
96,144
100,151
81,122
852,1278
189,284
1111,1667
213,320
568,853
436,655
1298,1947
230,345
100,151
432,648
1013,1519
136,204
472,709
367,550
756,1134
154,232
211,317
193,290
280,421
141,212
273,410
763,1144
198,301
146,219
554,831
367,550
104,156
374,561
525,788
308,462
196,295
1209,1814
336,505
101,151
209,314
182,273
312,468
314,471
139,208
458,687
312,468
273,410
1581,2372
1161,1742
458,687
1231,1847
308,463
943,1414
550,825
571,856
470,705
921,1382
129,194
909,1364
1393,2090
602,903
772,1159
99,149
922,1384
175,262
681,1022
807,1211
383,575
116,174
366,549
284,426
544,817
259,388
357,536
261,392
537,806
1011,1516
268,403
453,680
292,439
681,1021
208,312
275,413
564,846
490,736
477,716
324,486
700,1051
193,290
239,358
566,849
466,699
256,380
667,1000
175,262
444,666
1390,2086
873,1310
350,525
316,475
844,1267
664,997
807,1205
232,349
189,284
840,1260
734,1101
930,1392
132,198
153,230
168,252
478,718
196,295
1118,1677
693,1040
640,961
168,252
178,268
256,385
134,201
535,802
309,464
1033,1550
446,669
172,258
537,806
362,543
1176,1764
207,311
222,333
724,1086
127,190
273,410
132,198
1547,2321
146,220
818,1227
213,316
532,799
271,406
813,1220
196,295
235,352
495,743
280,421
182,273
458,687
168,252
1171,1756
211,316
220,331
448,673
228,342
745,1118
782,1173
103,155
1135,1702
769,1153
252,378
117,175
441,662
1118,1677
283,424
400,601
169,254
146,219
230,345
206,309
348,522
117,176
94,142
266,399
446,669
170,255
170,255
182,273
768,1152
331,497
366,550
1269,1904
103,154
652,978
148,223
688,1033
727,1090
331,496
204,306
375,563
789,1184
422,633
676,1015
230,345
216,324
718,1077
685,1028
1363,2045
1210,1816
712,1069
386,579
518,777
1435,2153
386,580
477,716
1245,1868
98,147
93,140
681,1022
727,1090
1085,1628
1471,2210
1195,1792
196,295
561,842
672,1008
1348,2023
234,352
124,187
423,635
778,1168
588,882
1094,1641
428,642
750,1125
897,1346
691,1037
144,216
312,468
91,136
591,887
573,860
504,756
108,162
87,130
71,106
122,184
662,993
662,993
355,532
159,239
167,250
357,536
242,363
643,964
1430,2145
492,738
475,712
271,406
218,327
153,230
129,194
146,219
165,248
160,241
146,219
170,255
760,1141
156,234
367,550
120,180
1693,2539
105,158
144,216
405,608
307,460
475,712
910,1365
198,297
250,371
122,183
98,147
75,113
549,824
96,144
105,158
204,306
276,414
124,187
482,723
134,201
141,212
206,309
1387,2080
642,963
91,136
753,1130
124,187
120,180
105,157
710,1065
196,295
588,882
484,727
184,277
641,961
656,984
120,180
571,856
931,1396
683,1025
1376,2061
852,1278
88,133
161,241
98,147
105,158
103,155
885,1328
825,1238
499,749
1452,2178
840,1260
247,370
1394,2091
393,590
417,626
115,172
129,193
894,1336
165,248
148,222
134,201
120,180
